Source path,Class name,Method name,Smell type,Severity,Evidence
exist-start/src/main/java/org/exist/start/CompatibleJavaVersionCheck.java,org.exist.start.CompatibleJavaVersionCheck,checkForCompatibleJavaVersion,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=4"
exist-start/src/main/java/org/exist/start/CompatibleJavaVersionCheck.java,org.exist.start.CompatibleJavaVersionCheck,extractJavaVersionComponents,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=0"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,,GOD_CLASS,HIGH,"WMC=59, TCC=0.09, ATFD=28"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,addFirstElement,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,getFromSysPropOrEnv,FEATURE_ENVY,MEDIUM,"foreign accesses=13, own accesses=1"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,run,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=1"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,setupLog4j2,FEATURE_ENVY,HIGH,"foreign accesses=24, own accesses=7"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,shutdownExistdb,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,stripFirstElement,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
exist-start/src/main/java/org/exist/start/Main.java,org.exist.start.Main,tweakTempDirectory,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=6"
exist-start/src/main/java/org/exist/start/classloader/Classpath.java,org.exist.start.classloader.Classpath,getClassLoader,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=6"
exist-start/src/main/java/org/exist/start/classloader/Classpath.java,org.exist.start.classloader.Classpath,toString,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=3"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava10VersionComponents,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava11VersionComponents,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava12VersionComponents,FEATURE_ENVY,HIGH,"foreign accesses=22, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava13VersionComponents,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava14VersionComponents,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava15VersionComponents,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava8VersionComponents,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=0"
exist-start/src/test/java/org/exist/start/CompatibleJavaVersionCheckTest.java,org.exist.start.CompatibleJavaVersionCheckTest,extractJava9VersionComponents,FEATURE_ENVY,HIGH,"foreign accesses=23, own accesses=0"
exist-core/src/main/java/org/exist/client/IndexDialog.java,org.exist.client.IndexDialog,getCollections,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=1"
exist-core/src/main/java/org/exist/client/IndexDialog.java,org.exist.client.IndexDialog,saveChanges,FEATURE_ENVY,CRITICAL,"foreign accesses=31, own accesses=7"
exist-core/src/main/java/org/exist/client/IndexDialog.java,org.exist.client.IndexDialog,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=174, own accesses=32"
exist-core/src/main/java/org/exist/client/EnterKeyAdapter.java,org.exist.client.EnterKeyAdapter,keyPressed,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=1"
exist-core/src/main/java/org/exist/client/ConnectionDialog.java,org.exist.client.ConnectionDialog,,GOD_CLASS,HIGH,"WMC=71, TCC=0.06, ATFD=248"
exist-core/src/main/java/org/exist/client/ConnectionDialog.java,org.exist.client.ConnectionDialog,btnSelectConfigurationActionPerformed,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=7"
exist-core/src/main/java/org/exist/client/ConnectionDialog.java,org.exist.client.ConnectionDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=418, own accesses=97"
exist-core/src/main/java/org/exist/client/ConnectionDialog.java,org.exist.client.ConnectionDialog,miExportFavouritesActionPerformed,FEATURE_ENVY,HIGH,"foreign accesses=30, own accesses=5"
exist-core/src/main/java/org/exist/client/ConnectionDialog.java,org.exist.client.ConnectionDialog,miImportFavouritesActionPerformed,FEATURE_ENVY,CRITICAL,"foreign accesses=31, own accesses=7"
exist-core/src/main/java/org/exist/client/MimeTypeFileFilter.java,org.exist.client.MimeTypeFileFilter,<constructor>,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=2"
exist-core/src/main/java/org/exist/client/MimeTypeFileFilter.java,org.exist.client.MimeTypeFileFilter,accept,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=1"
exist-core/src/main/java/org/exist/client/MimeTypeFileFilter.java,org.exist.client.MimeTypeFileFilter,getDescription,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=4"
exist-core/src/main/java/org/exist/client/UploadDialog.java,org.exist.client.UploadDialog,<constructor>,FEATURE_ENVY,CRITICAL,"foreign accesses=251, own accesses=34"
exist-core/src/main/java/org/exist/client/CommandlineOptions.java,org.exist.client.CommandlineOptions,optUri,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
exist-core/src/main/java/org/exist/client/DocumentView.java,org.exist.client.DocumentView,export,FEATURE_ENVY,CRITICAL,"foreign accesses=35, own accesses=7"
exist-core/src/main/java/org/exist/client/DocumentView.java,org.exist.client.DocumentView,saveAs,FEATURE_ENVY,HIGH,"foreign accesses=27, own accesses=12"
exist-core/src/main/java/org/exist/client/DocumentView.java,org.exist.client.DocumentView,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=106, own accesses=38"
exist-core/src/main/java/org/exist/client/DocumentView.java,org.exist.client.DocumentView,showErrorMessage,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=0"
exist-core/src/main/java/org/exist/client/DocumentView.java,org.exist.client.DocumentView,viewDocument,FEATURE_ENVY,CRITICAL,"foreign accesses=34, own accesses=14"
exist-core/src/main/java/org/exist/client/HighlightedTableCellRenderer.java,org.exist.client.HighlightedTableCellRenderer,getTableCellRendererComponent,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=6"
exist-core/src/main/java/org/exist/client/NewResourceDialog.java,org.exist.client.NewResourceDialog,createResource,FEATURE_ENVY,CRITICAL,"foreign accesses=31, own accesses=4"
exist-core/src/main/java/org/exist/client/NewResourceDialog.java,org.exist.client.NewResourceDialog,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=242, own accesses=3"
exist-core/src/main/java/org/exist/client/TriggersDialog.java,org.exist.client.TriggersDialog,getCollections,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
exist-core/src/main/java/org/exist/client/TriggersDialog.java,org.exist.client.TriggersDialog,saveChanges,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=2"
exist-core/src/main/java/org/exist/client/TriggersDialog.java,org.exist.client.TriggersDialog,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=114, own accesses=11"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBox.java,org.exist.client.tristatecheckbox.TristateCheckBox,<constructor>,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=2"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBox.java,org.exist.client.tristatecheckbox.TristateCheckBox,actionPerformed,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=3"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBox.java,org.exist.client.tristatecheckbox.TristateCheckBox,getSelectionState,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=1"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBox.java,org.exist.client.tristatecheckbox.TristateCheckBox,paintIcon,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=4"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBox.java,org.exist.client.tristatecheckbox.TristateCheckBox,setSelectionState,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckboxTableCellEditor.java,org.exist.client.tristatecheckbox.TristateCheckboxTableCellEditor,getTableCellEditorComponent,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=3"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBoxTableCellRenderer.java,org.exist.client.tristatecheckbox.TristateCheckBoxTableCellRenderer,<constructor>,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=3"
exist-core/src/main/java/org/exist/client/tristatecheckbox/TristateCheckBoxTableCellRenderer.java,org.exist.client.tristatecheckbox.TristateCheckBoxTableCellRenderer,getTableCellRendererComponent,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=4"
exist-core/src/main/java/org/exist/client/Connection.java,org.exist.client.Connection,,DATA_CLASS,LOW,"fields=5, getter/setter ratio=71%, behavioral methods=2"
exist-core/src/main/java/org/exist/client/CheckboxTableCellRenderer.java,org.exist.client.CheckboxTableCellRenderer,<constructor>,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=3"
exist-core/src/main/java/org/exist/client/CheckboxTableCellRenderer.java,org.exist.client.CheckboxTableCellRenderer,getTableCellRendererComponent,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=4"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,compileQuery,FEATURE_ENVY,CRITICAL,"foreign accesses=37, own accesses=14"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,createQueryBox,FEATURE_ENVY,CRITICAL,"foreign accesses=50, own accesses=19"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,open,FEATURE_ENVY,CRITICAL,"foreign accesses=36, own accesses=8"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,popupMenuWillBecomeVisible,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=2"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,save,FEATURE_ENVY,CRITICAL,"foreign accesses=46, own accesses=8"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=145, own accesses=61"
exist-core/src/main/java/org/exist/client/QueryDialog.java,org.exist.client.QueryDialog,windowClosing,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,,GOD_CLASS,HIGH,"WMC=197, TCC=0.20, ATFD=453"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,backupAction,FEATURE_ENVY,CRITICAL,"foreign accesses=61, own accesses=16"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,close,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,copyAction,FEATURE_ENVY,HIGH,"foreign accesses=30, own accesses=10"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,createMenuBar,FEATURE_ENVY,CRITICAL,"foreign accesses=259, own accesses=35"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,doRestore,FEATURE_ENVY,CRITICAL,"foreign accesses=40, own accesses=8"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,exportAction,FEATURE_ENVY,CRITICAL,"foreign accesses=52, own accesses=10"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,getCollections,FEATURE_ENVY,HIGH,"foreign accesses=16, own accesses=1"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,getLoginData,FEATURE_ENVY,CRITICAL,"foreign accesses=88, own accesses=0"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,getSelectedResources,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=3"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,getUpdatedMode,FEATURE_ENVY,CRITICAL,"foreign accesses=91, own accesses=12"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,mousePressed,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=1"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,mouseReleased,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=1"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,moveAction,FEATURE_ENVY,HIGH,"foreign accesses=30, own accesses=10"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,reindexAction,FEATURE_ENVY,CRITICAL,"foreign accesses=46, own accesses=17"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,removeAction,FEATURE_ENVY,CRITICAL,"foreign accesses=36, own accesses=10"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,renameAction,FEATURE_ENVY,CRITICAL,"foreign accesses=32, own accesses=10"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,restoreAction,FEATURE_ENVY,CRITICAL,"foreign accesses=54, own accesses=8"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,setPermAction,FEATURE_ENVY,CRITICAL,"foreign accesses=52, own accesses=25"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,setupComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=125, own accesses=51"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,showErrorMessage,FEATURE_ENVY,HIGH,"foreign accesses=22, own accesses=0"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,showErrorMessageQuery,FEATURE_ENVY,CRITICAL,"foreign accesses=33, own accesses=0"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,type,FEATURE_ENVY,CRITICAL,"foreign accesses=46, own accesses=14"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,uploadAction,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=4"
exist-core/src/main/java/org/exist/client/ClientFrame.java,org.exist.client.ClientFrame,uploadFiles,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=3"
exist-core/src/main/java/org/exist/client/FavouriteConnections.java,org.exist.client.FavouriteConnections,getEmbeddedFavourite,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
exist-core/src/main/java/org/exist/client/FavouriteConnections.java,org.exist.client.FavouriteConnections,getRemoteFavourite,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=0"
exist-core/src/main/java/org/exist/client/FavouriteConnections.java,org.exist.client.FavouriteConnections,load,FEATURE_ENVY,HIGH,"foreign accesses=26, own accesses=7"
exist-core/src/main/java/org/exist/client/FavouriteConnections.java,org.exist.client.FavouriteConnections,store,FEATURE_ENVY,HIGH,"foreign accesses=29, own accesses=4"
exist-core/src/main/java/org/exist/client/CheckboxTableCellEditor.java,org.exist.client.CheckboxTableCellEditor,getTableCellEditorComponent,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=3"
exist-core/src/main/java/org/exist/client/security/ModeDisplay.java,org.exist.client.security.ModeDisplay,writeToPermission,FEATURE_ENVY,CRITICAL,"foreign accesses=75, own accesses=24"
exist-core/src/main/java/org/exist/client/security/EditUserDialog.java,org.exist.client.security.EditUserDialog,modifyAccountGroupMembership,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=4"
exist-core/src/main/java/org/exist/client/security/EditUserDialog.java,org.exist.client.security.EditUserDialog,setAccountFromFormProperties,FEATURE_ENVY,HIGH,"foreign accesses=21, own accesses=5"
exist-core/src/main/java/org/exist/client/security/EditUserDialog.java,org.exist.client.security.EditUserDialog,setFormPropertiesFromAccount,FEATURE_ENVY,CRITICAL,"foreign accesses=41, own accesses=9"
exist-core/src/main/java/org/exist/client/security/EditUserDialog.java,org.exist.client.security.EditUserDialog,updateUser,FEATURE_ENVY,HIGH,"foreign accesses=16, own accesses=5"
exist-core/src/main/java/org/exist/client/security/GroupDialog.java,org.exist.client.security.GroupDialog,createGroup,FEATURE_ENVY,HIGH,"foreign accesses=27, own accesses=13"
exist-core/src/main/java/org/exist/client/security/GroupDialog.java,org.exist.client.security.GroupDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=200, own accesses=76"
exist-core/src/main/java/org/exist/client/security/FindUserForm.java,org.exist.client.security.FindUserForm,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=99, own accesses=29"
exist-core/src/main/java/org/exist/client/security/UmaskEditor.java,org.exist.client.security.UmaskEditor,<constructor>,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
exist-core/src/main/java/org/exist/client/security/EditGroupDialog.java,org.exist.client.security.EditGroupDialog,canModifyGroupMembers,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=3"
exist-core/src/main/java/org/exist/client/security/EditGroupDialog.java,org.exist.client.security.EditGroupDialog,canModifySelectedGroupMember,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=2"
exist-core/src/main/java/org/exist/client/security/EditGroupDialog.java,org.exist.client.security.EditGroupDialog,setFormPropertiesFromGroup,FEATURE_ENVY,HIGH,"foreign accesses=29, own accesses=9"
exist-core/src/main/java/org/exist/client/security/EditGroupDialog.java,org.exist.client.security.EditGroupDialog,setGroupFromFormProperties,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=4"
exist-core/src/main/java/org/exist/client/security/EditGroupDialog.java,org.exist.client.security.EditGroupDialog,updateGroupMembers,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=3"
exist-core/src/main/java/org/exist/client/security/FindGroupForm.java,org.exist.client.security.FindGroupForm,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=99, own accesses=29"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,,GOD_CLASS,HIGH,"WMC=53, TCC=0.20, ATFD=256"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,btnAddAceActionPerformed,FEATURE_ENVY,HIGH,"foreign accesses=27, own accesses=4"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,btnSaveActionPerformed,FEATURE_ENVY,CRITICAL,"foreign accesses=57, own accesses=23"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=424, own accesses=189"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,isDba,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=2"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,miInsertAceAfterActionPerformed,FEATURE_ENVY,CRITICAL,"foreign accesses=31, own accesses=8"
exist-core/src/main/java/org/exist/client/security/EditPropertiesDialog.java,org.exist.client.security.EditPropertiesDialog,miInsertAceBeforeActionPerformed,FEATURE_ENVY,HIGH,"foreign accesses=28, own accesses=5"
exist-core/src/main/java/org/exist/client/security/UserDialog.java,org.exist.client.security.UserDialog,,GOD_CLASS,HIGH,"WMC=56, TCC=0.13, ATFD=240"
exist-core/src/main/java/org/exist/client/security/UserDialog.java,org.exist.client.security.UserDialog,getUmask,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
exist-core/src/main/java/org/exist/client/security/UserDialog.java,org.exist.client.security.UserDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=451, own accesses=65"
exist-core/src/main/java/org/exist/client/security/MemberOfGroupsListCellRenderer.java,org.exist.client.security.MemberOfGroupsListCellRenderer,getListCellRendererComponent,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=3"
exist-core/src/main/java/org/exist/client/security/AccessControlEntryDialog.java,org.exist.client.security.AccessControlEntryDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=214, own accesses=41"
exist-core/src/main/java/org/exist/client/security/AutoCompletion.java,org.exist.client.security.AutoCompletion,keyPressed,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=5"
exist-core/src/main/java/org/exist/client/security/AclTableModel.java,org.exist.client.security.AclTableModel,<constructor>,FEATURE_ENVY,HIGH,"foreign accesses=24, own accesses=1"
exist-core/src/main/java/org/exist/client/security/BasicPermissionsTableModel.java,org.exist.client.security.BasicPermissionsTableModel,<constructor>,FEATURE_ENVY,HIGH,"foreign accesses=25, own accesses=0"
exist-core/src/main/java/org/exist/client/security/BasicPermissionsTableModel.java,org.exist.client.security.BasicPermissionsTableModel,getMode,FEATURE_ENVY,CRITICAL,"foreign accesses=39, own accesses=0"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,,GOD_CLASS,HIGH,"WMC=61, TCC=0.30, ATFD=98"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,getGroupsTableModel,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=6"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,getUsersTableModel,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=5"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,initComponents,FEATURE_ENVY,CRITICAL,"foreign accesses=131, own accesses=43"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,reconnectClientAndUserManager,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=2"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,refreshGroupsTableModel,FEATURE_ENVY,MEDIUM,"foreign accesses=13, own accesses=6"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,refreshUsersTableModel,FEATURE_ENVY,HIGH,"foreign accesses=16, own accesses=5"
exist-core/src/main/java/org/exist/client/security/UserManagerDialog.java,org.exist.client.security.UserManagerDialog,tblUsersMouseClicked,FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=7"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,,GOD_CLASS,CRITICAL,"WMC=453, TCC=0.28, ATFD=400"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,applyDefaultConfig,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=4"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,consoleErr,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,copy,FEATURE_ENVY,HIGH,"foreign accesses=16, own accesses=7"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,find,FEATURE_ENVY,CRITICAL,"foreign accesses=35, own accesses=13"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,findGZipRecursive,FEATURE_ENVY,CRITICAL,"foreign accesses=37, own accesses=8"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,findRecursive,FEATURE_ENVY,CRITICAL,"foreign accesses=38, own accesses=8"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,formatString,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=0"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,getNotice,FEATURE_ENVY,HIGH,"foreign accesses=25, own accesses=4"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,hasLoginDetails,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=0"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,isInteractive,FEATURE_ENVY,HIGH,"foreign accesses=23, own accesses=8"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,main,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=4"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,more,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=3"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,parse,FEATURE_ENVY,CRITICAL,"foreign accesses=49, own accesses=19"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,parse,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=2"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,parseGZip,FEATURE_ENVY,CRITICAL,"foreign accesses=49, own accesses=17"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,parseZip,FEATURE_ENVY,CRITICAL,"foreign accesses=58, own accesses=14"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,readQueryHistory,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=6"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,setPropertiesFromCommandLine,FEATURE_ENVY,HIGH,"foreign accesses=30, own accesses=9"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,store,FEATURE_ENVY,CRITICAL,"foreign accesses=54, own accesses=11"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,storeBinary,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=2"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,writeOutputFile,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=2"
exist-core/src/main/java/org/exist/client/InteractiveClient.java,org.exist.client.InteractiveClient,xupdate,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=3"
exist-core/src/main/java/org/exist/client/CollectionXConf.java,org.exist.client.CollectionXConf,getCustomNamespaces,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=0"
exist-core/src/main/java/org/exist/client/CollectionXConf.java,org.exist.client.CollectionXConf,getRangeIndexes,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=2"
