Source path,Class name,Method name,Method signature,Cyclomatic complexity,Cognitive complexity,Max nesting depth,Line count,Parameter count,ABC score,Assignments,Branches,Conditions,Halstead volume,Halstead difficulty,Halstead estimated bugs
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,registerExtensionServlets,"org.exist.jetty.JettyStart{name=registerExtensionServlets,return=void,parameters=[java.util.List<org.eclipse.jetty.server.Handler>]}",5,10,3,18,1,8.94,4,8,0,299.13,11.18,0.07
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,configureWebSocket,"org.exist.jetty.JettyStart{name=configureWebSocket,return=void,parameters=[java.util.List<java.lang.Object>]}",6,15,5,27,1,10.05,1,10,0,521.36,12.03,0.11
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getAllHandlers,"org.exist.jetty.JettyStart{name=getAllHandlers,return=java.util.List<org.eclipse.jetty.server.Handler>,parameters=[org.eclipse.jetty.server.Handler]}",4,7,2,17,1,9.11,1,9,1,240.37,12.0,0.07
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getSeverURIs,"org.exist.jetty.JettyStart{name=getSeverURIs,return=java.util.List<java.net.URI>,parameters=[org.eclipse.jetty.server.Server]}",2,1,0,15,1,11.05,1,11,0,283.39,10.21,0.07
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getURI,"org.exist.jetty.JettyStart{name=getURI,return=java.net.URI,parameters=[org.eclipse.jetty.server.NetworkConnector,org.eclipse.jetty.server.handler.ContextHandler]}",11,12,3,39,2,18.57,10,14,7,667.48,27.53,0.23
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,startJetty,"org.exist.jetty.JettyStart{name=startJetty,return=java.util.Optional<org.eclipse.jetty.server.Server>,parameters=[java.util.List<java.lang.Object>]}",7,12,3,48,1,24.82,6,24,2,796.86,28.14,0.27
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,awaitWebAppContextsStarted,"org.exist.jetty.JettyStart{name=awaitWebAppContextsStarted,return=void,parameters=[java.util.List<org.eclipse.jetty.server.Handler>]}",2,1,1,18,1,6.08,1,6,0,87.57,5.2,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,collectWebAppContexts,"org.exist.jetty.JettyStart{name=collectWebAppContexts,return=java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>,parameters=[java.util.List<org.eclipse.jetty.server.Handler>]}",3,3,2,10,1,2.24,1,2,0,78.14,4.67,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,WebAppReadinessAwaiter,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=<constructor>,return=org.exist.jetty.JettyStart$WebAppReadinessAwaiter,parameters=[java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>,boolean]}",1,0,0,5,2,2.0,2,0,0,9.51,1.0,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,await,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=await,return=void,parameters=[long]}",3,2,1,13,1,3.0,0,3,0,70.31,5.14,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,awaitReadyOrThrow,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=awaitReadyOrThrow,return=void,parameters=[long]}",5,4,1,19,1,9.54,1,9,3,237.8,8.84,0.05
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,throwIfAnyWebAppFailed,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=throwIfAnyWebAppFailed,return=void,parameters=[]}",3,3,2,9,0,3.0,0,3,0,60.92,4.5,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,readinessTimeoutException,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=readinessTimeoutException,return=java.lang.IllegalStateException,parameters=[long]}",1,0,0,7,1,3.0,0,3,0,59.21,2.81,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,readinessIncompleteException,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=readinessIncompleteException,return=java.lang.IllegalStateException,parameters=[]}",1,0,0,7,0,3.0,0,3,0,41.51,2.92,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,lifeCycleStarted,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=lifeCycleStarted,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle]}",1,0,0,5,1,1.0,0,1,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,lifeCycleFailure,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=lifeCycleFailure,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle,java.lang.Throwable]}",1,0,0,6,2,2.0,0,2,0,19.65,1.0,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,recordLifecycleFailure,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=recordLifecycleFailure,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle,java.lang.Throwable]}",2,2,1,9,2,5.0,0,5,0,108.42,5.41,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,evaluateReadiness,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=evaluateReadiness,return=void,parameters=[]}",3,2,1,9,0,3.0,0,3,0,41.51,2.5,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$WebAppReadinessAwaiter,recordFirstFailedWebApp,"org.exist.jetty.JettyStart$WebAppReadinessAwaiter{name=recordFirstFailedWebApp,return=boolean,parameters=[]}",3,3,2,12,0,5.0,0,5,0,117.61,5.14,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,allWebAppsReady,"org.exist.jetty.JettyStart{name=allWebAppsReady,return=boolean,parameters=[java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>,boolean]}",3,3,2,9,2,1.41,0,1,1,50.19,2.86,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,firstUnavailableCause,"org.exist.jetty.JettyStart{name=firstUnavailableCause,return=java.lang.Throwable,parameters=[java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>]}",3,3,2,10,1,1.73,1,1,1,60.94,3.93,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,isDistributionLayout,"org.exist.jetty.JettyStart{name=isDistributionLayout,return=boolean,parameters=[java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>]}",1,0,0,4,1,4.0,0,4,0,51.81,3.43,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,isWebAppContextReady,"org.exist.jetty.JettyStart{name=isWebAppContextReady,return=boolean,parameters=[org.eclipse.jetty.ee10.webapp.WebAppContext,boolean]}",4,3,1,14,2,4.12,0,4,1,89.92,4.89,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,describePendingWebApps,"org.exist.jetty.JettyStart{name=describePendingWebApps,return=java.lang.String,parameters=[java.util.List<org.eclipse.jetty.ee10.webapp.WebAppContext>,boolean]}",7,12,3,25,2,29.22,2,29,3,595.7,22.71,0.19
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,describeWebAppWar,"org.exist.jetty.JettyStart{name=describeWebAppWar,return=java.lang.String,parameters=[org.eclipse.jetty.ee10.webapp.WebAppContext]}",5,4,1,13,1,6.16,2,5,3,211.0,10.94,0.06
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,requiresAvailability,"org.exist.jetty.JettyStart{name=requiresAvailability,return=boolean,parameters=[org.eclipse.jetty.ee10.webapp.WebAppContext,boolean]}",2,1,0,4,2,2.24,0,2,1,33.22,2.5,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,slowEnvironmentStartupDeadlineMs,"org.exist.jetty.JettyStart{name=slowEnvironmentStartupDeadlineMs,return=long,parameters=[]}",4,3,1,11,0,5.1,1,4,3,138.24,6.23,0.03
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getConfigProperties,"org.exist.jetty.JettyStart{name=getConfigProperties,return=java.util.Map<java.lang.String, java.lang.String>,parameters=[java.nio.file.Path]}",3,3,3,24,1,19.24,3,19,0,438.81,14.45,0.11
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getEnabledConfigFiles,"org.exist.jetty.JettyStart{name=getEnabledConfigFiles,return=java.util.List<java.nio.file.Path>,parameters=[java.nio.file.Path]}",6,14,3,25,1,13.15,5,12,2,403.22,18.06,0.13
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,shutdown,"org.exist.jetty.JettyStart{name=shutdown,return=void,parameters=[]}",2,2,1,20,0,8.0,0,8,0,155.46,6.42,0.03
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,stopServerAndAwait,"org.exist.jetty.JettyStart{name=stopServerAndAwait,return=void,parameters=[]}",4,6,2,31,0,9.06,0,9,1,220.56,8.27,0.05
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,waitUntilStopped,"org.exist.jetty.JettyStart{name=waitUntilStopped,return=boolean,parameters=[long]}",4,5,2,25,1,5.74,2,5,2,174.89,8.53,0.04
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$ShutdownListenerImpl,shutdown,"org.exist.jetty.JettyStart$ShutdownListenerImpl{name=shutdown,return=void,parameters=[java.lang.String,int]}",1,0,0,12,2,4.12,1,4,0,70.32,2.55,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$BrokerPoolAndJettyShutdownHook,BrokerPoolAndJettyShutdownHook,"org.exist.jetty.JettyStart$BrokerPoolAndJettyShutdownHook{name=<constructor>,return=org.exist.jetty.JettyStart$BrokerPoolAndJettyShutdownHook,parameters=[org.eclipse.jetty.server.Server]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart$BrokerPoolAndJettyShutdownHook,run,"org.exist.jetty.JettyStart$BrokerPoolAndJettyShutdownHook{name=run,return=void,parameters=[]}",3,3,2,15,0,5.0,0,5,0,111.49,4.86,0.02
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,isStarted,"org.exist.jetty.JettyStart{name=isStarted,return=boolean,parameters=[]}",5,4,1,15,0,5.0,0,3,4,142.7,5.14,0.03
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,lifeCycleStarting,"org.exist.jetty.JettyStart{name=lifeCycleStarting,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle]}",1,0,0,8,1,3.16,1,3,0,43.02,2.0,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,lifeCycleStarted,"org.exist.jetty.JettyStart{name=lifeCycleStarted,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle]}",1,0,0,8,1,3.16,1,3,0,43.02,2.0,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,lifeCycleFailure,"org.exist.jetty.JettyStart{name=lifeCycleFailure,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle,java.lang.Throwable]}",1,0,0,5,2,0.0,0,0,0,0.0,0.0,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,lifeCycleStopping,"org.exist.jetty.JettyStart{name=lifeCycleStopping,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle]}",1,0,0,7,1,2.24,1,2,0,28.53,1.5,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,lifeCycleStopped,"org.exist.jetty.JettyStart{name=lifeCycleStopped,return=void,parameters=[org.eclipse.jetty.util.component.LifeCycle]}",1,0,0,9,1,4.12,1,4,0,103.73,2.38,0.01
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getPrimaryPort,"org.exist.jetty.JettyStart{name=getPrimaryPort,return=int,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,isWebAppStartedSuccessfully,"org.exist.jetty.JettyStart{name=isWebAppStartedSuccessfully,return=boolean,parameters=[]}",1,0,0,8,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/jetty/JettyStart.java,org.exist.jetty.JettyStart,getWebAppStartupFailureDetail,"org.exist.jetty.JettyStart{name=getWebAppStartupFailureDetail,return=java.util.Optional<java.lang.String>,parameters=[]}",1,0,0,9,0,1.0,0,1,0,11.61,1.0,0.0
exist-core/src/main/java/org/exist/jetty/ServerShutdown.java,org.exist.jetty.ServerShutdown,main,"org.exist.jetty.ServerShutdown{name=main,return=void,parameters=[java.lang.String[]]}",6,6,1,24,1,17.15,1,17,2,435.55,14.7,0.11
exist-core/src/main/java/org/exist/jetty/ServerShutdown.java,org.exist.jetty.ServerShutdown,process,"org.exist.jetty.ServerShutdown{name=process,return=void,parameters=[se.softhouse.jargo.ParsedArguments]}",6,7,2,39,1,25.16,10,23,2,878.09,25.12,0.26
exist-core/src/main/java/org/exist/jetty/ServerShutdown.java,org.exist.jetty.ServerShutdown,loadProperties,"org.exist.jetty.ServerShutdown{name=loadProperties,return=java.util.Properties,parameters=[]}",3,2,2,17,0,5.2,1,5,1,164.52,7.19,0.04
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,WindowsPathResource,"org.exist.jetty.WindowsPathResource{name=<constructor>,return=org.exist.jetty.WindowsPathResource,parameters=[org.eclipse.jetty.util.resource.Resource,org.eclipse.jetty.util.resource.ResourceFactory]}",1,0,0,5,2,2.83,2,2,0,31.02,2.0,0.01
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,wrapIfNeeded,"org.exist.jetty.WindowsPathResource{name=wrapIfNeeded,return=org.eclipse.jetty.util.resource.Resource,parameters=[org.eclipse.jetty.util.resource.Resource,org.eclipse.jetty.util.resource.ResourceFactory]}",5,4,1,13,2,3.61,0,2,3,113.3,8.0,0.03
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,getPath,"org.exist.jetty.WindowsPathResource{name=getPath,return=java.nio.file.Path,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,isDirectory,"org.exist.jetty.WindowsPathResource{name=isDirectory,return=boolean,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,isReadable,"org.exist.jetty.WindowsPathResource{name=isReadable,return=boolean,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,getURI,"org.exist.jetty.WindowsPathResource{name=getURI,return=java.net.URI,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,getName,"org.exist.jetty.WindowsPathResource{name=getName,return=java.lang.String,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,getFileName,"org.exist.jetty.WindowsPathResource{name=getFileName,return=java.lang.String,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,resolve,"org.exist.jetty.WindowsPathResource{name=resolve,return=org.eclipse.jetty.util.resource.Resource,parameters=[java.lang.String]}",3,2,1,13,1,8.25,2,8,0,177.87,7.76,0.04
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,iterator,"org.exist.jetty.WindowsPathResource{name=iterator,return=java.util.Iterator<org.eclipse.jetty.util.resource.Resource>,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,equals,"org.exist.jetty.WindowsPathResource{name=equals,return=boolean,parameters=[java.lang.Object]}",4,3,1,14,1,2.45,1,1,2,108.0,5.83,0.02
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,hashCode,"org.exist.jetty.WindowsPathResource{name=hashCode,return=int,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WindowsPathResource.java,org.exist.jetty.WindowsPathResource,toString,"org.exist.jetty.WindowsPathResource{name=toString,return=java.lang.String,parameters=[]}",1,0,0,5,0,1.0,0,1,0,8.0,1.0,0.0
exist-core/src/main/java/org/exist/jetty/WebAppContext.java,org.exist.jetty.WebAppContext,toString,"org.exist.jetty.WebAppContext{name=toString,return=java.lang.String,parameters=[]}",1,0,0,5,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/jetty/WebAppContext.java,org.exist.jetty.WebAppContext,setBaseResource,"org.exist.jetty.WebAppContext{name=setBaseResource,return=void,parameters=[org.eclipse.jetty.util.resource.Resource]}",1,0,0,5,1,3.0,0,3,0,28.53,1.5,0.0
exist-core/src/main/java/org/exist/jetty/WebAppContext.java,org.exist.jetty.WebAppContext,newResource,"org.exist.jetty.WebAppContext{name=newResource,return=org.eclipse.jetty.util.resource.Resource,parameters=[java.lang.String]}",1,0,0,5,1,3.0,0,3,0,33.22,2.0,0.01
exist-core/src/main/java/org/exist/jetty/WebAppContext.java,org.exist.jetty.WebAppContext,doStop,"org.exist.jetty.WebAppContext{name=doStop,return=void,parameters=[]}",2,1,1,9,0,3.0,0,3,0,28.53,2.0,0.0
exist-core/src/main/java/org/exist/jetty/WebAppContext.java,org.exist.jetty.WebAppContext,ownsBrokerPoolLifecycle,"org.exist.jetty.WebAppContext{name=ownsBrokerPoolLifecycle,return=boolean,parameters=[]}",4,3,1,18,0,8.6,1,8,3,183.32,6.56,0.04
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,getLog,"org.exist.http.servlets.XQueryServlet{name=getLog,return=org.apache.logging.log4j.Logger,parameters=[]}",1,0,0,5,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,init,"org.exist.http.servlets.XQueryServlet{name=init,return=void,parameters=[jakarta.servlet.ServletConfig]}",5,6,1,32,1,15.56,8,13,3,478.84,14.03,0.12
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,doGet,"org.exist.http.servlets.XQueryServlet{name=doGet,return=void,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",1,0,0,5,2,1.0,0,1,0,8.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,doPost,"org.exist.http.servlets.XQueryServlet{name=doPost,return=void,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",5,7,3,26,2,10.49,5,9,2,317.12,16.63,0.1
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,doPut,"org.exist.http.servlets.XQueryServlet{name=doPut,return=void,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",5,7,3,35,2,10.49,5,9,2,317.12,16.63,0.1
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,doDelete,"org.exist.http.servlets.XQueryServlet{name=doDelete,return=void,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",1,0,0,5,2,1.0,0,1,0,8.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,process,"org.exist.http.servlets.XQueryServlet{name=process,return=void,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",63,123,5,362,2,201.11,69,186,33,9130.18,153.34,4.17
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,getSessionAttribute,"org.exist.http.servlets.XQueryServlet{name=getSessionAttribute,return=java.lang.String,parameters=[jakarta.servlet.http.HttpSession,java.lang.String]}",1,0,0,5,2,2.24,1,2,0,31.7,1.75,0.0
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,getValue,"org.exist.http.servlets.XQueryServlet{name=getValue,return=java.lang.String,parameters=[java.lang.Object]}",4,4,2,13,1,2.24,0,2,1,100.0,6.5,0.03
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,writeError,"org.exist.http.servlets.XQueryServlet{name=writeError,return=void,parameters=[java.io.PrintWriter,java.lang.Throwable]}",3,2,1,8,2,6.32,0,6,2,110.45,5.82,0.02
exist-core/src/main/java/org/exist/http/servlets/XQueryServlet.java,org.exist.http.servlets.XQueryServlet,sendError,"org.exist.http.servlets.XQueryServlet{name=sendError,return=void,parameters=[java.io.PrintWriter,java.lang.String,java.lang.String]}",2,1,1,19,3,12.04,0,12,1,219.62,5.63,0.04
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,init,"org.exist.http.servlets.AbstractExistHttpServlet{name=init,return=void,parameters=[jakarta.servlet.ServletConfig]}",3,2,1,17,1,7.0,0,7,0,138.24,7.5,0.03
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,destroy,"org.exist.http.servlets.AbstractExistHttpServlet{name=destroy,return=void,parameters=[]}",1,0,0,6,0,2.0,0,2,0,15.51,1.0,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,getOrCreateBrokerPool,"org.exist.http.servlets.AbstractExistHttpServlet{name=getOrCreateBrokerPool,return=org.exist.storage.BrokerPool,parameters=[jakarta.servlet.ServletConfig]}",5,7,1,37,1,47.31,5,47,2,1102.5,32.34,0.36
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,doDatabaseStartup,"org.exist.http.servlets.AbstractExistHttpServlet{name=doDatabaseStartup,return=void,parameters=[org.exist.util.Configuration]}",5,4,2,26,1,14.28,2,14,2,409.87,12.48,0.1
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,doGeneralExistServletConfig,"org.exist.http.servlets.AbstractExistHttpServlet{name=doGeneralExistServletConfig,return=void,parameters=[jakarta.servlet.ServletConfig]}",11,23,4,58,1,39.86,9,38,8,993.36,28.8,0.31
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,authenticate,"org.exist.http.servlets.AbstractExistHttpServlet{name=authenticate,return=org.exist.security.Subject,parameters=[jakarta.servlet.http.HttpServletRequest,jakarta.servlet.http.HttpServletResponse]}",11,13,3,40,2,25.24,5,24,6,812.23,28.36,0.27
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,isInternalOnly,"org.exist.http.servlets.AbstractExistHttpServlet{name=isInternalOnly,return=boolean,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,setInternalOnly,"org.exist.http.servlets.AbstractExistHttpServlet{name=setInternalOnly,return=void,parameters=[boolean]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,getDefaultUser,"org.exist.http.servlets.AbstractExistHttpServlet{name=getDefaultUser,return=org.exist.security.Subject,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,setDefaultUser,"org.exist.http.servlets.AbstractExistHttpServlet{name=setDefaultUser,return=void,parameters=[org.exist.security.Subject]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,getAuthenticator,"org.exist.http.servlets.AbstractExistHttpServlet{name=getAuthenticator,return=org.exist.http.servlets.Authenticator,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,setAuthenticator,"org.exist.http.servlets.AbstractExistHttpServlet{name=setAuthenticator,return=void,parameters=[org.exist.http.servlets.Authenticator]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,getDefaultPassword,"org.exist.http.servlets.AbstractExistHttpServlet{name=getDefaultPassword,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,setDefaultPassword,"org.exist.http.servlets.AbstractExistHttpServlet{name=setDefaultPassword,return=void,parameters=[java.lang.String]}",1,0,0,4,1,1.0,1,0,0,3.0,1.0,0.0
exist-core/src/main/java/org/exist/http/servlets/AbstractExistHttpServlet.java,org.exist.http.servlets.AbstractExistHttpServlet,getDefaultUsername,"org.exist.http.servlets.AbstractExistHttpServlet{name=getDefaultUsername,return=java.lang.String,parameters=[]}",1,0,0,4,0,0.0,0,0,0,2.0,0.5,0.0
