Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
exist-core/src/main/java/org/exist/dom/memtree/DocumentBuilderReceiver.java,org.exist.dom.memtree.DocumentBuilderReceiver,comment,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentBuilderReceiver.java,org.exist.dom.memtree.DocumentBuilderReceiver,endEntity,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentBuilderReceiver.java,org.exist.dom.memtree.DocumentBuilderReceiver,startEntity,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentBuilderReceiver.java,org.exist.dom.memtree.DocumentBuilderReceiver,startDTD,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getDatabase,try-catch,EXistException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,addAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getNamespaceNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,selectDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,matchChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,matchDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,matchDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createElement,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createElement,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createElementNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createElementNS,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createCDATASection,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createProcessingInstruction,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createAttribute,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createAttributeNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createAttributeNS,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,createEntityReference,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getElementsByTagName,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getElementsByTagNameNS,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,importNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,copyTo,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,copyTo,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,copyStartNode,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,copyStartNode,try-catch,EXistException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,copyEndNode,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,expand,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,expandRefs,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,expandRefs,try-catch,EXistException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,expandRefs,try-catch,SAXException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,computeNodeIds,throws-declaration,EXistException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,streamTo,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,startNode,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,endNode,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,makePersistent,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,setXmlStandalone,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,setXmlVersion,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,adoptNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,renameNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,getBaseURI,try-catch,XPathException,ignore,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,appendChild,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/CDATASectionImpl.java,org.exist.dom.memtree.CDATASectionImpl,splitText,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/CDATASectionImpl.java,org.exist.dom.memtree.CDATASectionImpl,replaceWholeText,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,atomize,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,setData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ReferenceNode.java,org.exist.dom.memtree.ReferenceNode,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ReferenceNode.java,org.exist.dom.memtree.ReferenceNode,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ReferenceNode.java,org.exist.dom.memtree.ReferenceNode,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ReferenceNode.java,org.exist.dom.memtree.ReferenceNode,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,InMemoryNodeSet,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getAncestors,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getParents,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getSelf,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getPrecedingSiblings,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,getFollowingSiblings,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttribute,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttributeNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttributeNS,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,removeAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttributeNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,removeAttributeNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,getFirstChild,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,selectDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,getElementsByTagName,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,getElementsByTagNameNS,try-catch,QName.IllegalQNameException,wrap,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,removeAttributeNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setAttributeNodeNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setIdAttribute,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setIdAttributeNS,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setIdAttributeNode,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,setTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,getTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,appendChild,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,setPrefix,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,expand,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,deepCopy,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,setNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,equals,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,after,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,before,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,tail,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,insertBefore,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,replaceChild,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,removeChild,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,appendChild,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,convertTo,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,atomize,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,add,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,addAll,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,effectiveBooleanValue,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,toNodeSet,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,toMemNodeSet,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,toSAX,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,copyTo,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,streamTo,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,toJavaObject,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectAncestors,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectPrecedingSiblings,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectPreceding,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectFollowingSiblings,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,selectFollowing,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,matchDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,matchChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,matchDescendants,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,compareDocumentPosition,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,getTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,setTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DOMImplementationImpl.java,org.exist.dom.memtree.DOMImplementationImpl,createDocument,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DOMImplementationImpl.java,org.exist.dom.memtree.DOMImplementationImpl,createDocumentType,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/CommentImpl.java,org.exist.dom.memtree.CommentImpl,atomize,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/TextImpl.java,org.exist.dom.memtree.TextImpl,splitText,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/TextImpl.java,org.exist.dom.memtree.TextImpl,replaceWholeText,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AppendingSAXAdapter.java,org.exist.dom.memtree.AppendingSAXAdapter,endDocument,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AppendingSAXAdapter.java,org.exist.dom.memtree.AppendingSAXAdapter,startDocument,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,setValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endDocument,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startDocument,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,characters,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,ignorableWhitespace,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endPrefixMapping,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,skippedEntity,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,processingInstruction,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startPrefixMapping,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endElement,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startElement,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endDTD,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startCDATA,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endCDATA,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,comment,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,endEntity,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startEntity,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,startDTD,throws-declaration,SAXException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentFragmentImpl.java,org.exist.dom.memtree.DocumentFragmentImpl,selectAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentFragmentImpl.java,org.exist.dom.memtree.DocumentFragmentImpl,selectDescendantAttributes,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/DocumentFragmentImpl.java,org.exist.dom.memtree.DocumentFragmentImpl,selectChildren,throws-declaration,XPathException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,getData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,substringData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,replaceData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,insertData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,appendData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,setData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,deleteData,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,getNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,setNodeValue,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,getTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,setTextContent,throws-declaration,DOMException,propagate,,
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,selectAttributes,throws-declaration,XPathException,propagate,,
