Source path,Class name,QName local name,Dynamically invoked in tests,Matching test paths
exist-core/src/main/java/org/exist/xquery/functions/inspect/InspectModule.java,org.exist.xquery.functions.inspect.InspectModule,variable,true,exist-core/src/test/xquery/function.xql; exist-core/src/test/xquery/xquery3/fnRefs.xql; exist-core/src/test/xquery/xquery3/higher-order.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/vector-embed.xqm; extensions/indexes/range/src/test/xquery/range/optimizer.xql
exist-core/src/main/java/org/exist/xquery/functions/response/SetHeader.java,org.exist.xquery.functions.response.SetHeader,set-header,true,exist-core/src/test/java/org/exist/http/urlrewrite/UrlRewritePipelineHttpTest.java
exist-core/src/main/java/org/exist/xquery/functions/response/SetCookie.java,org.exist.xquery.functions.response.SetCookie,set-cookie,true,extensions/modules/persistentlogin/src/main/resources/org/exist/xquery/modules/persistentlogin/login.xql
exist-core/src/main/java/org/exist/xquery/functions/response/StreamBinaryResource.java,org.exist.xquery.functions.response.StreamBinaryResource,stream-binary-resource,true,exist-core/src/test/java/org/exist/xquery/RestBinariesTest.java
exist-core/src/main/java/org/exist/xquery/functions/response/SetDateHeader.java,org.exist.xquery.functions.response.SetDateHeader,set-date-header,false,
exist-core/src/main/java/org/exist/xquery/functions/response/Stream.java,org.exist.xquery.functions.response.Stream,stream,true,exist-core/src/test/java/org/exist/xquery/RestBinariesTest.java; extensions/modules/file/src/test/java/org/exist/xquery/modules/file/RestBinariesTest.java
exist-core/src/main/java/org/exist/xquery/functions/response/RedirectTo.java,org.exist.xquery.functions.response.RedirectTo,redirect-to,false,
exist-core/src/main/java/org/exist/xquery/functions/response/GetExists.java,org.exist.xquery.functions.response.GetExists,exists,true,exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq; exist-core/src/main/resources/org/exist/xquery/lib/kwic.xql; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/examples.xql; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/axes-persistent-nodes.xqm; exist-core/src/test/xquery/errors.xql; exist-core/src/test/xquery/xqsuite/custom-assertion.xqm; exist-core/src/test/xquery/xquery3/castable-untyped-atomic.xqm; exist-core/src/test/xquery/xquery3/fn.xql; exist-core/src/test/xquery/xquery3/fnNilled.xqm; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/precedingFollowingAfterNot.xqm; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-english.xql; extensions/indexes/lucene/src/test/xquery/lucene/facet-drilldown-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/field-expression-context.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; extensions/modules/cache/src/test/xquery/modules/cache/cache.xqm; extensions/modules/expathrepo/src/main/resources/org/exist/xquery/modules/expathrepo/repair.xql; extensions/modules/expathrepo/src/test/xquery/modules/expathrepo/deployment.xql; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/persistentlogin/src/main/resources/org/exist/xquery/modules/persistentlogin/login.xql; exist-core/src/test/java/org/exist/xquery/XQueryTest.java; exist-core/src/test/java/org/exist/xquery/UnionStepDistributionOptimizerTest.java; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java; exist-core/src/test/java/org/exist/xquery/functions/map/MapEntryRegressionTest.java; exist-core/src/test/java/org/exist/security/RestApiSecurityTest.java; exist-core/src/test/java/org/exist/security/XqueryApiTest.java; extensions/modules/http-client/src/test/java/org/exist/xquery/modules/httpclient/SendRequestFunctionTest.java
exist-core/src/main/java/org/exist/xquery/functions/response/SetStatusCode.java,org.exist.xquery.functions.response.SetStatusCode,set-status-code,false,
exist-core/src/main/java/org/exist/xquery/functions/response/StreamBinary.java,org.exist.xquery.functions.response.StreamBinary,stream-binary,true,exist-core/src/test/java/org/exist/xquery/RestBinariesTest.java; exist-core/src/test/java/org/exist/xquery/functions/response/StreamBinaryTest.java; extensions/modules/file/src/test/java/org/exist/xquery/modules/file/RestBinariesTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,registered-modules,true,exist-core/src/test/xquery/inspect/inspect.xql; exist-core/src/test/xquery/util/moduleDiscoveryTest.xql
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,is-module-registered,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,mapped-modules,true,exist-core/src/test/xquery/util/moduleDiscoveryTest.xql
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,is-module-mapped,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,map-module,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,unmap-module,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,registered-modules-info,true,exist-core/src/test/xquery/util/moduleDiscoveryTest.xql
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,get-module-description,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,get-module-info,false,
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,module,true,exist-core/src/test/xquery/inspect/inspect.xql; exist-core/src/test/xquery/securitymanager/id.xqm; exist-core/src/test/xquery/system/get-main-module-load-path.xqm; exist-core/src/test/xquery/system/get-module-load-path.xqm; exist-core/src/test/xquery/xqsuite/xqsuite-assertions-dynamic.xqm; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/load-xquery-module.xql; exist-core/src/test/java/org/exist/xquery/StoredModuleTest.java; exist-core/src/test/java/org/exist/xquery/functions/inspect/InspectModuleTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,uri,true,exist-core/src/test/xquery/base-uri.xql; exist-core/src/test/xquery/document-nodes.xq; exist-core/src/test/xquery/fn.xql; exist-core/src/test/xquery/indexing/indexes-base-uri.xq; exist-core/src/test/xquery/unparsed-text.xql; exist-core/src/test/xquery/xquery3/copy-namespaces-no-inherit.xqm; exist-core/src/test/xquery/xquery3/copy-namespaces.xqm; exist-core/src/test/xquery/xquery3/fnCollationKey.xqm; exist-core/src/test/xquery/xquery3/fnRefs.xql; exist-core/src/test/xquery/xquery3/fnUriCollection.xqm; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform33.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransformParams.xqm; exist-jetty-config/src/main/resources/webapp/controller.xql; extensions/modules/expathrepo/expathrepo-trigger-test/src/main/xar-resources/controller.xql; exist-core/src/test/java/org/exist/xquery/XmlnsUriEscapeTest.java; exist-core/src/test/java/org/exist/xquery/CompAttrConstructorErrorCodeTest.java; exist-core/src/test/java/org/exist/xquery/XQueryTest.java; exist-core/src/test/java/org/exist/xquery/XPathQueryTest.java; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java; exist-core/src/test/java/org/exist/http/RESTServiceTest.java; extensions/modules/http-client/src/test/java/org/exist/xquery/modules/httpclient/SendRequestFunctionTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,prefix,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/namespaces.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; exist-core/src/test/java/org/exist/xquery/XmlnsUriEscapeTest.java; exist-core/src/test/java/org/exist/xquery/DirectElementConstructorInScopeNamespaceTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,source,true,exist-core/src/test/xquery/indexing/indexes-base-uri.xq; exist-core/src/test/xquery/xmldb/copy-tests.xql; exist-core/src/test/xquery/xmldb/permission-tests.xql; exist-core/src/test/xquery/xquery3/fnUriCollection.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-field.xqm; extensions/modules/compression/src/test/xquery/modules/compression/zip-tests.xql; extensions/modules/expathrepo/src/main/resources/org/exist/xquery/modules/expathrepo/repair.xql; extensions/modules/expathrepo/src/test/xquery/modules/expathrepo/deployment.xql; extensions/modules/expathrepo/src/test/xquery/modules/expathrepo/resource-available.xql; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/file/src/test/xquery/modules/file/sync-serialize.xqm; extensions/modules/file/src/test/xquery/modules/file/syncmod.xqm; exist-core/src/test/java/org/exist/xmldb/CreateCollectionsTest.java; exist-core/src/test/java/org/exist/xquery/RestBinariesTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerChainTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,description,true,exist-core/src/test/xquery/xquery3/parse-xml-fragment.xqm; exist-core/src/test/xquery/xquery3/parse-xml.xqm; extensions/modules/file/src/test/xquery/modules/file/directory-list.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/ModuleInfo.java,org.exist.xquery.functions.util.ModuleInfo,modules,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/inspect/inspect.xql; exist-core/src/test/xquery/util/moduleDiscoveryTest.xql
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,compile,false,
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,compile-query,true,exist-core/src/test/xquery/errors.xql
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,info,true,exist-core/src/test/xquery/util/moduleDiscoveryTest.xql; exist-core/src/test/java/org/exist/http/RESTServiceTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,error,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/resources/org/exist/test/runner/failing-both.xqm; exist-core/src/test/resources/org/exist/test/runner/failing-error.xqm; exist-core/src/test/xquery/errors.xql; exist-core/src/test/xquery/simple-map-predicate.xq; exist-core/src/test/xquery/xmldb/store-binary-tests.xql; exist-core/src/test/xquery/xqsuite/custom-assertion.xqm; exist-core/src/test/xquery/xqsuite/xqsuite-assertions-dynamic.xqm; exist-core/src/test/xquery/xqsuite/xqsuite-assertions-inline.xqm; exist-core/src/test/xquery/xqsuite/xqsuite-assertions.resources.xqm.ignore; exist-core/src/test/xquery/xquery3/fnSerializeCharacterMaps026.xqm; exist-core/src/test/xquery/xquery3/generate-id.xqm; extensions/indexes/lucene/src/test/xquery/lucene/vector-search.xqm; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; extensions/indexes/range/src/test/xquery/range/range.xql; extensions/modules/file/src/test/resources/util/helper.xqm; exist-core/src/test/java/org/exist/xquery/xqsuite/XQSuiteTearDownErrorTest.java; exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java; exist-core/src/test/java/org/exist/xquery/functions/xquery3/TryCatchTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTrigger2Test.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,result,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/maps/maps.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform66.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform74.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform79.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform87.xqm; extensions/indexes/lucene/src/test/xquery/lucene/analyzers-field.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/range/src/test/xquery/range/conditions.xql; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/file/src/test/xquery/modules/file/sync.xqm; extensions/modules/file/src/test/xquery/modules/file/syncmod.xqm; exist-core/src/test/java/org/exist/xquery/DeepEqualTest.java; exist-core/src/test/java/org/exist/xquery/functions/map/MapEntryRegressionTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,code,true,exist-core/src/test/xquery/fn.xql; exist-core/src/test/xquery/xquery3/arrowop.xql; extensions/modules/compression/example-deflate.xql; extensions/modules/file/src/test/xquery/modules/file/directory-list.xqm; exist-core/src/test/java/org/exist/xquery/functions/util/Base64FunctionsTest.java; extensions/modules/mail/src/test/java/org/exist/xquery/modules/mail/SendEmailIT.java
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,line,true,exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/function.xql; exist-core/src/test/xquery/system/as-user.xqm; exist-core/src/test/xquery/xquery3/arrowop.xql; exist-core/src/test/xquery/xquery3/fnRefs.xql; exist-core/src/test/xquery/xquery3/higher-order.xqm; extensions/indexes/lucene/src/test/xquery/lucene/field-expression-context.xqm; extensions/indexes/lucene/src/test/xquery/lucene/inline-elements.xql; extensions/indexes/lucene/src/test/xquery/lucene/util-expand-highlight.xqm; extensions/modules/file/src/test/xquery/modules/file/serialize.xqm; exist-core/src/test/java/org/exist/xquery/CleanupTest.java; exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Compile.java,org.exist.xquery.functions.util.Compile,column,false,
exist-core/src/main/java/org/exist/xquery/functions/util/Profile.java,org.exist.xquery.functions.util.Profile,enable-profiling,false,
exist-core/src/main/java/org/exist/xquery/functions/util/Profile.java,org.exist.xquery.functions.util.Profile,disable-profiling,false,
exist-core/src/main/java/org/exist/xquery/functions/util/BinaryToString.java,org.exist.xquery.functions.util.BinaryToString,binary-to-string,true,extensions/exquery/restxq/src/test/xquery/restxq/arrays.xq; extensions/modules/compression/src/test/xquery/modules/compression/zip-tests.xql; extensions/modules/expathrepo/src/main/resources/org/exist/xquery/modules/expathrepo/repair.xql; extensions/modules/file/src/test/xquery/modules/file/binary-nested-in-map.xqm; extensions/modules/file/src/test/xquery/modules/file/read-binary.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/BinaryToString.java,org.exist.xquery.functions.util.BinaryToString,string-to-binary,true,exist-core/src/test/xquery/xmldb/store-binary-tests.xql; extensions/modules/compression/example-deflate.xql; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/file/src/test/xquery/modules/file/sync.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/LogFunction.java,org.exist.xquery.functions.util.LogFunction,log,true,exist-core/src/test/xquery/transform/catalog.xql; exist-docker/src/test/bats/02-config-spec.bats; exist-core/src/test/java/org/exist/xquery/NodeTypeTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTrigger2Test.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerTest.java; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerChainTest.java; exist-core/src/test/java/org/exist/collections/ConcurrencyTest.java; extensions/modules/http-client/src/test/java/org/exist/xquery/modules/httpclient/SendRequestFunctionTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/LogFunction.java,org.exist.xquery.functions.util.LogFunction,log-system-out,true,exist-docker/src/test/bats/02-config-spec.bats
exist-core/src/main/java/org/exist/xquery/functions/util/LogFunction.java,org.exist.xquery.functions.util.LogFunction,log-system-err,false,
exist-core/src/main/java/org/exist/xquery/functions/util/LogFunction.java,org.exist.xquery.functions.util.LogFunction,log-app,false,
exist-core/src/main/java/org/exist/xquery/functions/util/GetNodeById.java,org.exist.xquery.functions.util.GetNodeById,node-by-id,true,exist-core/src/test/xquery/util/document-id.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/Eval.java,org.exist.xquery.functions.util.Eval,eval,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/axes.xql; exist-core/src/test/xquery/maps/maps.xqm; exist-core/src/test/xquery/maps/mapsLookup.xql; exist-core/src/test/xquery/numbers/format-numbers.xql; exist-core/src/test/xquery/system/get-main-module-load-path.xqm; exist-core/src/test/xquery/system/get-module-load-path.xqm; exist-core/src/test/xquery/wrongArityErrorTest.xql; exist-core/src/test/xquery/xquery3/arrowop.xql; exist-core/src/test/xquery/xquery3/dateTimeOverflow.xqm; exist-core/src/test/xquery/xquery3/function-reference.xqm; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform5052.xqm; exist-core/src/test/java/org/exist/xquery/StoredModuleTest.java; exist-core/src/test/java/org/exist/xquery/CleanupTest.java; exist-core/src/test/java/org/exist/xquery/XQueryTest.java; exist-core/src/test/java/org/exist/xquery/XQueryFunctionsTest.java; exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java; exist-core/src/test/java/org/exist/xquery/functions/fn/DocTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Eval.java,org.exist.xquery.functions.util.Eval,eval-with-context,true,exist-core/src/test/xquery/fn.xql; exist-core/src/test/xquery/util/eval-with-context.xql; exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Eval.java,org.exist.xquery.functions.util.Eval,eval-inline,true,exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Eval.java,org.exist.xquery.functions.util.Eval,eval-and-serialize,true,exist-core/src/test/java/org/exist/xquery/functions/util/EvalTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/LineNumber.java,org.exist.xquery.functions.util.LineNumber,line-number,false,
exist-core/src/main/java/org/exist/xquery/functions/util/InspectFunction.java,org.exist.xquery.functions.util.InspectFunction,inspect-function,true,exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/resources/org/exist/test/runner/inspect-line-source-test.xqm; exist-core/src/test/xquery/types.xql
exist-core/src/main/java/org/exist/xquery/functions/util/IndexKeyOccurrences.java,org.exist.xquery.functions.util.IndexKeyOccurrences,index-key-occurrences,true,exist-core/src/test/java/org/exist/xmldb/CollectionConfigurationTest.java; extensions/indexes/ngram/src/test/java/org/exist/indexing/ngram/CustomIndexTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/BuiltinFunctions.java,org.exist.xquery.functions.util.BuiltinFunctions,registered-functions,true,exist-core/src/test/xquery/inspect/inspect.xql
exist-core/src/main/java/org/exist/xquery/functions/util/BuiltinFunctions.java,org.exist.xquery.functions.util.BuiltinFunctions,declared-variables,false,
exist-core/src/main/java/org/exist/xquery/functions/util/BuiltinFunctions.java,org.exist.xquery.functions.util.BuiltinFunctions,list-functions,true,exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql
exist-core/src/main/java/org/exist/xquery/functions/util/SystemProperty.java,org.exist.xquery.functions.util.SystemProperty,system-property,true,exist-core/src/test/xquery/xquery3/transform/fnTransform82e.xqm; extensions/modules/file/src/test/resources/util/helper.xqm; extensions/modules/http-client/src/test/xquery/http-client-tests.xql
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConverter.java,org.exist.xquery.functions.util.BaseConverter,base-to-integer,true,exist-core/src/test/java/org/exist/xquery/functions/util/BaseConverterTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConverter.java,org.exist.xquery.functions.util.BaseConverter,integer-to-base,true,exist-core/src/test/java/org/exist/xquery/functions/util/BaseConverterTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Expand.java,org.exist.xquery.functions.util.Expand,expand,true,exist-core/src/main/resources/org/exist/xquery/lib/kwic.xql; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/xquery/util/expand.xqm; extensions/indexes/indexes-integration-tests/src/test/xquery/indexing/tests/exist-matches.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-expand-highlight.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-match.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/lucene/src/test/xquery/lucene/match-highlighting.xql; extensions/indexes/lucene/src/test/xquery/lucene/start-offset.xql; extensions/indexes/lucene/src/test/xquery/lucene/util-expand-highlight.xqm; extensions/indexes/ngram/src/test/xquery/ngram/match-highlighting-ngram.xql; exist-core/src/test/java/org/exist/xinclude/W3CXIncludeTestSuite.java; exist-core/src/test/java/org/exist/xquery/functions/util/ExpandTest.java; extensions/indexes/lucene/src/test/java/org/exist/indexing/lucene/LuceneMatchListenerTest.java; extensions/indexes/lucene/src/test/java/org/exist/indexing/lucene/LuceneIndexTest.java; extensions/indexes/lucene/src/test/java/org/exist/indexing/lucene/SerializeAttrMatchesTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/FunctionFunction.java,org.exist.xquery.functions.util.FunctionFunction,function,true,exist-core/src/main/resources/org/exist/test/runner/xml-test-runner.xq; exist-core/src/main/resources/org/exist/test/runner/xquery-discovery.xq; exist-core/src/main/resources/org/exist/test/runner/xquery-test-runner.xq; exist-core/src/main/resources/org/exist/xquery/lib/kwic.xql; exist-core/src/main/resources/org/exist/xquery/lib/xqsuite/xqsuite.xql; exist-core/src/test/resources/org/exist/test/runner/inspect-line-source-test.xqm; exist-core/src/test/xquery/arrays/arrays.xql; exist-core/src/test/xquery/boolean-sequences.xq; exist-core/src/test/xquery/errors.xql; exist-core/src/test/xquery/function.xql; exist-core/src/test/xquery/integers.xq; exist-core/src/test/xquery/maps/maps.xqm; exist-core/src/test/xquery/optimizer/expressions.xqm; exist-core/src/test/xquery/optimizer/positional.xqm; exist-core/src/test/xquery/system/as-user.xqm; exist-core/src/test/xquery/types.xql; exist-core/src/test/xquery/wrongArityErrorTest.xql; exist-core/src/test/xquery/xqsuite/xqsuite-assertions-dynamic.xqm; exist-core/src/test/xquery/xquery3/arrowop.xql; exist-core/src/test/xquery/xquery3/closure-in-maps.xql; exist-core/src/test/xquery/xquery3/dateTimeOverflow.xqm; exist-core/src/test/xquery/xquery3/filter-function-items-in-context.xql; exist-core/src/test/xquery/xquery3/flwor.xql; exist-core/src/test/xquery/xquery3/fn.xql; exist-core/src/test/xquery/xquery3/fnRefs.xql; exist-core/src/test/xquery/xquery3/fnSort.xql; exist-core/src/test/xquery/xquery3/higher-order.xqm; exist-core/src/test/xquery/xquery3/json-to-xml.xql; exist-core/src/test/xquery/xquery3/load-xquery-module.xql; exist-core/src/test/xquery/xquery3/postfix-expr.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform79.xqm; exist-core/src/test/xquery/xquery3/transform/fnTransform87.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-attr-context.xql; extensions/indexes/lucene/src/test/xquery/lucene/ft-facets.xqm; extensions/indexes/lucene/src/test/xquery/lucene/ft-query-forms.xqm; extensions/indexes/lucene/src/test/xquery/lucene/parenthesized-context.xql; extensions/indexes/lucene/src/test/xquery/lucene/self-axis-index.xqm; extensions/indexes/range/src/test/xquery/range/conditions.xql; extensions/indexes/range/src/test/xquery/range/index-keys.xql; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; extensions/indexes/range/src/test/xquery/range/prefixed-conditions.xql; extensions/modules/compression/example-untar.xql; extensions/modules/compression/example-unzip.xql; extensions/modules/compression/src/test/xquery/modules/compression/unzip-tests.xql; extensions/modules/expathrepo/src/main/resources/org/exist/xquery/modules/expathrepo/repair.xql; exist-core/src/test/java/org/exist/xquery/StoredModuleTest.java; exist-core/src/test/java/org/exist/xquery/CleanupTest.java; exist-core/src/test/java/org/exist/xquery/AbsolutePathTests.java; exist-core/src/test/java/org/exist/xquery/ForwardReferenceTest.java; exist-core/src/test/java/org/exist/xquery/XQueryTest.java; exist-core/src/test/java/org/exist/xquery/VariablesTest.java; exist-core/src/test/java/org/exist/xquery/ValueIndexTest.java; exist-core/src/test/java/org/exist/xquery/FunctionTypeInElementContentTest.java; exist-core/src/test/java/org/exist/xquery/PathExprDedupTest.java; exist-core/src/test/java/org/exist/http/RESTServiceTest.java; exist-core/src/test/java/org/exist/http/RESTExecuteWithoutReadTest.java; extensions/indexes/ngram/src/test/java/org/exist/indexing/ngram/CustomIndexTest.java; extensions/indexes/range/src/test/java/org/exist/xquery/modules/range/Issue4074IndexKeysServletContextTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/UUID.java,org.exist.xquery.functions.util.UUID,uuid,true,extensions/modules/file/src/test/resources/util/helper.xqm; exist-core/src/test/java/org/exist/collections/triggers/XQueryTriggerChainTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/IndexKeyDocuments.java,org.exist.xquery.functions.util.IndexKeyDocuments,index-key-documents,true,extensions/indexes/ngram/src/test/java/org/exist/indexing/ngram/CustomIndexTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/Hash.java,org.exist.xquery.functions.util.Hash,hash,true,exist-core/src/test/java/org/exist/xquery/XQueryTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/CollectionName.java,org.exist.xquery.functions.util.CollectionName,collection-name,true,exist-jetty-config/src/main/resources/webapp/controller.xql; extensions/indexes/range/src/test/xquery/range/multi-collection-search.xqm; exist-core/src/test/java/org/exist/collections/ConcurrencyTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/IndexType.java,org.exist.xquery.functions.util.IndexType,index-type,true,exist-core/src/test/java/org/exist/xmldb/CollectionConfigurationTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConversionFunctions.java,org.exist.xquery.functions.util.BaseConversionFunctions,int-to-octal,false,
exist-core/src/main/java/org/exist/xquery/functions/util/BaseConversionFunctions.java,org.exist.xquery.functions.util.BaseConversionFunctions,octal-to-int,false,
exist-core/src/main/java/org/exist/xquery/functions/util/DocumentNameOrId.java,org.exist.xquery.functions.util.DocumentNameOrId,document-name,true,exist-core/src/test/xquery/util/document-id.xqm; exist-core/src/test/java/org/exist/collections/ConcurrencyTest.java
exist-core/src/main/java/org/exist/xquery/functions/util/DocumentNameOrId.java,org.exist.xquery.functions.util.DocumentNameOrId,document-id,true,exist-core/src/test/xquery/util/document-id.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/DocumentNameOrId.java,org.exist.xquery.functions.util.DocumentNameOrId,absolute-resource-id,true,exist-core/src/test/xquery/util/document-id.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/DocumentNameOrId.java,org.exist.xquery.functions.util.DocumentNameOrId,get-resource-by-absolute-id,true,exist-core/src/test/xquery/util/document-id.xqm
exist-core/src/main/java/org/exist/xquery/functions/util/Collations.java,org.exist.xquery.functions.util.Collations,collations,false,
